ID,城市编号,城市,城市经理编号,城市经理,产品编号,日期,销量,识别码
2784,C032,厦门市,C-032,吴厦门,P003,2018/1/31,72,P003C-032
2785,C028,南通市,C-028,王南通,P003,2018/1/31,39,P003C-028
2786,C042,盐城市,C-042,张盐城,P003,2018/1/31,29,P003C-042
2787,C022,淮安市,C-022,赵淮安,P003,2018/1/31,27,P003C-022
2788,C011,晋中市,C-011,赵晋中,P003,2018/1/31,3,P003C-011
716,C067,郑州市,C-067,王郑州,P002,2018/1/1,45,P002C-067
717,C028,南通市,C-028,王南通,P002,2018/1/2,35,P002C-028
719,C035,苏州市,C-035,陈苏州,P002,2018/1/2,59,P002C-035
721,C063,信阳市,C-063,陈信阳,P002,2018/1/2,95,P002C-063
725,C043,扬州市,C-043,刘扬州,P002,2018/1/2,47,P002C-043
728,C065,宜昌市,C-065,吴宜昌,P002,2018/1/2,51,P002C-065
730,C073,昆明市,C-075,李昆明,P002,2018/1/2,40,P002C-075
732,C018,常州市,C-018,张常州,P002,2018/1/2,80,P002C-018
735,C027,南京市,C-027,李南京,P002,2018/1/2,34,P002C-027
736,C062,孝感市,C-062,郑孝感,P002,2018/1/2,43,P002C-062
738,C041,徐州市,C-041,孙徐州,P002,2018/1/2,54,P002C-041
745,C024,金华市,C-024,张金华,P002,2018/1/2,23,P002C-024
749,C039,无锡市,C-039,吴无锡,P002,2018/1/2,17,P002C-039
757,C036,台州市,C-036,孙台州,P002,2018/1/3,58,P002C-036
759,C027,南京市,C-027,李南京,P002,2018/1/3,40,P002C-027
766,C067,郑州市,C-067,王郑州,P002,2018/1/3,23,P002C-067
768,C073,昆明市,C-075,李昆明,P002,2018/1/3,16,P002C-075
773,C028,南通市,C-028,王南通,P002,2018/1/3,86,P002C-028
774,C061,武汉市,C-061,叶武汉,P002,2018/1/3,96,P002C-061
778,C035,苏州市,C-035,陈苏州,P002,2018/1/4,46,P002C-035
779,C063,信阳市,C-063,陈信阳,P002,2018/1/4,7,P002C-063
780,C007,赤峰市,C-007,孙赤峰,P002,2018/1/4,36,P002C-007
786,C046,广州市,C-046,李广州,P002,2018/1/4,41,P002C-046
787,C015,邢台市,C-015,李邢台,P002,2018/1/4,69,P002C-015
795,C005,沧州市,C-005,周沧州,P002,2018/1/4,87,P002C-005
807,C056,开封市,C-056,王开封,P002,2018/1/5,84,P002C-056
808,C057,洛阳市,C-057,郑洛阳,P002,2018/1/5,11,P002C-057
810,C027,南京市,C-027,李南京,P002,2018/1/5,10,P002C-027
812,C037,泰州市,C-037,李泰州,P002,2018/1/5,7,P002C-037
813,C066,岳阳市,C-066,李岳阳,P002,2018/1/5,32,P002C-066
817,C067,郑州市,C-067,王郑州,P002,2018/1/5,85,P002C-067
818,C068,株洲市,C-068,孙株洲,P002,2018/1/5,42,P002C-068
819,C041,徐州市,C-041,孙徐州,P002,2018/1/5,41,P002C-041
820,C031,三明市,C-031,周三明,P002,2018/1/5,55,P002C-031
823,C073,昆明市,C-075,李昆明,P002,2018/1/5,75,P002C-075
824,C043,扬州市,C-043,刘扬州,P002,2018/1/5,24,P002C-043
825,C020,杭州市,C-020,张杭州,P002,2018/1/5,59,P002C-020
827,C028,南通市,C-028,王南通,P002,2018/1/5,42,P002C-028
828,C061,武汉市,C-061,叶武汉,P002,2018/1/5,13,P002C-061
831,C042,盐城市,C-042,张盐城,P002,2018/1/5,20,P002C-042
835,C038,温州市,C-038,周温州,P002,2018/1/5,93,P002C-038
836,C071,成都市,C-073,陈成都,P002,2018/1/6,77,P002C-073
837,C071,成都市,C-073,陈成都,P002,2018/1/6,2,P002C-073
839,C070,西安市,C-072,王西安,P002,2018/1/6,17,P002C-072
843,C028,南通市,C-028,王南通,P002,2018/1/8,43,P002C-028
844,C051,中山市,C-051,张中山,P002,2018/1/8,97,P002C-051
845,C035,苏州市,C-035,陈苏州,P002,2018/1/8,11,P002C-035
847,C048,惠州市,C-048,孙惠州,P002,2018/1/8,72,P002C-048
849,C043,扬州市,C-043,刘扬州,P002,2018/1/8,38,P002C-043
858,C046,广州市,C-046,李广州,P002,2018/1/8,43,P002C-046
859,C006,承德市,C-006,李承德,P002,2018/1/8,33,P002C-006
861,C018,常州市,C-018,张常州,P002,2018/1/8,46,P002C-018
864,C013,临汾市,C-013,王临汾,P002,2018/1/8,43,P002C-013
872,C018,常州市,C-018,张常州,P002,2018/1/8,46,P002C-018
874,C072,贵阳市,C-074,赵贵阳,P002,2018/1/8,28,P002C-074
882,C073,昆明市,C-075,李昆明,P002,2018/1/9,21,P002C-075
884,C065,宜昌市,C-065,吴宜昌,P002,2018/1/9,44,P002C-065
887,C073,昆明市,C-075,李昆明,P002,2018/1/9,71,P002C-075
890,C027,南京市,C-027,李南京,P002,2018/1/9,47,P002C-027
892,C037,泰州市,C-037,李泰州,P002,2018/1/9,32,P002C-037
899,C067,郑州市,C-067,王郑州,P002,2018/1/9,21,P002C-067
906,C025,六安市,C-025,王六安,P002,2018/1/9,11,P002C-025
907,C073,昆明市,C-075,李昆明,P002,2018/1/9,15,P002C-075
908,C049,梅州市,C-049,吴梅州,P002,2018/1/9,3,P002C-049
909,C043,扬州市,C-043,刘扬州,P002,2018/1/9,87,P002C-043
910,C020,杭州市,C-020,张杭州,P002,2018/1/9,79,P002C-020
912,C028,南通市,C-028,王南通,P002,2018/1/9,10,P002C-028
914,C070,西安市,C-072,王西安,P002,2018/1/9,13,P002C-072
916,C040,宿迁市,C-040,李宿迁,P002,2018/1/9,39,P002C-040
917,C039,无锡市,C-039,吴无锡,P002,2018/1/9,70,P002C-039
918,C028,南通市,C-028,王南通,P002,2018/1/10,51,P002C-028
920,C035,苏州市,C-035,陈苏州,P002,2018/1/10,23,P002C-035
930,C046,广州市,C-046,李广州,P002,2018/1/10,37,P002C-046
932,C018,常州市,C-018,张常州,P002,2018/1/10,3,P002C-018
937,C019,福州市,C-019,王福州,P002,2018/1/10,10,P002C-019
943,C042,盐城市,C-042,张盐城,P002,2018/1/10,24,P002C-042
944,C024,金华市,C-024,张金华,P002,2018/1/10,95,P002C-024
950,C048,惠州市,C-048,孙惠州,P002,2018/1/11,50,P002C-048
953,C050,南宁市,C-050,王南宁,P002,2018/1/11,51,P002C-050
956,C027,南京市,C-027,李南京,P002,2018/1/11,55,P002C-027
958,C037,泰州市,C-037,李泰州,P002,2018/1/11,12,P002C-037
965,C067,郑州市,C-067,王郑州,P002,2018/1/11,2,P002C-067
971,C025,六安市,C-025,王六安,P002,2018/1/11,16,P002C-025
973,C043,扬州市,C-043,刘扬州,P002,2018/1/11,68,P002C-043
976,C070,西安市,C-072,王西安,P002,2018/1/11,7,P002C-072
980,C028,南通市,C-028,王南通,P002,2018/1/12,71,P002C-028
982,C035,苏州市,C-035,陈苏州,P002,2018/1/12,71,P002C-035
985,C043,扬州市,C-043,刘扬州,P002,2018/1/12,94,P002C-043
992,C073,昆明市,C-075,李昆明,P002,2018/1/12,83,P002C-075
995,C046,广州市,C-046,李广州,P002,2018/1/12,35,P002C-046
996,C069,兰州市,C-069,李兰州,P002,2018/1/12,91,P002C-069
997,C018,常州市,C-018,张常州,P002,2018/1/12,78,P002C-018
1003,C005,沧州市,C-005,周沧州,P002,2018/1/12,44,P002C-005
1004,C049,梅州市,C-049,吴梅州,P002,2018/1/12,98,P002C-049
1009,C061,武汉市,C-061,叶武汉,P002,2018/1/12,32,P002C-061
1011,C024,金华市,C-024,张金华,P002,2018/1/12,13,P002C-024
1013,C072,贵阳市,C-074,赵贵阳,P002,2018/1/12,6,P002C-074
1015,C039,无锡市,C-039,吴无锡,P002,2018/1/12,51,P002C-039
1017,C027,南京市,C-027,李南京,P002,2018/1/13,11,P002C-027
1019,C067,郑州市,C-067,王郑州,P002,2018/1/13,32,P002C-067
1025,C035,苏州市,C-035,陈苏州,P002,2018/1/15,9,P002C-035
1027,C048,惠州市,C-048,孙惠州,P002,2018/1/15,21,P002C-048
1030,C057,洛阳市,C-057,郑洛阳,P002,2018/1/15,3,P002C-057
1031,C071,成都市,C-073,陈成都,P002,2018/1/15,97,P002C-073
1033,C037,泰州市,C-037,李泰州,P002,2018/1/15,17,P002C-037
1036,C015,邢台市,C-015,李邢台,P002,2018/1/15,66,P002C-015
1039,C027,南京市,C-027,李南京,P002,2018/1/15,70,P002C-027
1041,C062,孝感市,C-062,郑孝感,P002,2018/1/15,39,P002C-062
1043,C041,徐州市,C-041,孙徐州,P002,2018/1/15,50,P002C-041
1045,C073,昆明市,C-075,李昆明,P002,2018/1/15,62,P002C-075
1047,C019,福州市,C-019,王福州,P002,2018/1/15,59,P002C-019
1048,C020,杭州市,C-020,张杭州,P002,2018/1/15,61,P002C-020
1049,C028,南通市,C-028,王南通,P002,2018/1/15,21,P002C-028
1051,C070,西安市,C-072,王西安,P002,2018/1/15,5,P002C-072
1052,C042,盐城市,C-042,张盐城,P002,2018/1/15,32,P002C-042
1056,C022,淮安市,C-022,赵淮安,P002,2018/1/15,6,P002C-022
1069,C073,昆明市,C-075,李昆明,P002,2018/1/16,33,P002C-075
1073,C027,南京市,C-027,李南京,P002,2018/1/16,55,P002C-027
1075,C066,岳阳市,C-066,李岳阳,P002,2018/1/16,44,P002C-066
1077,C046,广州市,C-046,李广州,P002,2018/1/16,88,P002C-046
1079,C018,常州市,C-018,张常州,P002,2018/1/16,47,P002C-018
1082,C067,郑州市,C-067,王郑州,P002,2018/1/16,8,P002C-067
1088,C049,梅州市,C-049,吴梅州,P002,2018/1/16,73,P002C-049
1089,C032,厦门市,C-032,吴厦门,P002,2018/1/16,59,P002C-032
1090,C009,邯郸市,C-009,周邯郸,P002,2018/1/16,41,P002C-009
1092,C043,扬州市,C-043,刘扬州,P002,2018/1/16,85,P002C-043
1096,C061,武汉市,C-061,叶武汉,P002,2018/1/16,37,P002C-061
1101,C039,无锡市,C-039,吴无锡,P002,2018/1/16,50,P002C-039
1102,C028,南通市,C-028,王南通,P002,2018/1/17,55,P002C-028
1104,C035,苏州市,C-035,陈苏州,P002,2018/1/17,45,P002C-035
1105,C017,安庆市,C-017,郑安庆,P002,2018/1/17,17,P002C-017
1106,C063,信阳市,C-063,陈信阳,P002,2018/1/17,76,P002C-063
1107,C048,惠州市,C-048,孙惠州,P002,2018/1/17,17,P002C-048
1110,C043,扬州市,C-043,刘扬州,P002,2018/1/17,64,P002C-043
1111,C073,昆明市,C-075,李昆明,P002,2018/1/17,19,P002C-075
1112,C065,宜昌市,C-065,吴宜昌,P002,2018/1/17,51,P002C-065
1114,C037,泰州市,C-037,李泰州,P002,2018/1/17,41,P002C-037
1120,C073,昆明市,C-075,李昆明,P002,2018/1/17,23,P002C-075
1122,C005,沧州市,C-005,周沧州,P002,2018/1/17,27,P002C-005
1123,C044,漳州市,C-044,吴漳州,P002,2018/1/17,44,P002C-044
1124,C020,杭州市,C-020,张杭州,P002,2018/1/17,29,P002C-020
1125,C028,南通市,C-028,王南通,P002,2018/1/17,51,P002C-028
1127,C070,西安市,C-072,王西安,P002,2018/1/17,63,P002C-072
1130,C022,淮安市,C-022,赵淮安,P002,2018/1/17,21,P002C-022
1138,C056,开封市,C-056,王开封,P002,2018/1/18,6,P002C-056
1139,C072,贵阳市,C-074,赵贵阳,P002,2018/1/18,35,P002C-074
1142,C050,南宁市,C-050,王南宁,P002,2018/1/18,72,P002C-050
1144,C073,昆明市,C-075,李昆明,P002,2018/1/18,44,P002C-075
1146,C010,晋城市,C-010,王晋城,P002,2018/1/18,66,P002C-010
1148,C027,南京市,C-027,李南京,P002,2018/1/18,88,P002C-027
1150,C046,广州市,C-046,李广州,P002,2018/1/18,43,P002C-046
1152,C069,兰州市,C-069,李兰州,P002,2018/1/18,11,P002C-069
1154,C015,邢台市,C-015,李邢台,P002,2018/1/18,59,P002C-015
1157,C067,郑州市,C-067,王郑州,P002,2018/1/18,99,P002C-067
1159,C050,南宁市,C-050,王南宁,P002,2018/1/18,41,P002C-050
1161,C025,六安市,C-025,王六安,P002,2018/1/18,29,P002C-025
1163,C049,梅州市,C-049,吴梅州,P002,2018/1/18,43,P002C-049
1168,C061,武汉市,C-061,叶武汉,P002,2018/1/18,72,P002C-061
1169,C011,晋中市,C-011,赵晋中,P002,2018/1/18,16,P002C-011
1170,C039,无锡市,C-039,吴无锡,P002,2018/1/18,45,P002C-039
1171,C008,大同市,C-008,吴大同,P002,2018/1/19,79,P002C-008
1173,C028,南通市,C-028,王南通,P002,2018/1/19,52,P002C-028
1176,C035,苏州市,C-035,陈苏州,P002,2018/1/19,28,P002C-035
1178,C063,信阳市,C-063,陈信阳,P002,2018/1/19,3,P002C-063
1179,C048,惠州市,C-048,孙惠州,P002,2018/1/19,46,P002C-048
1180,C073,昆明市,C-075,李昆明,P002,2018/1/19,33,P002C-075
1182,C057,洛阳市,C-057,郑洛阳,P002,2018/1/19,37,P002C-057
1184,C065,宜昌市,C-065,吴宜昌,P002,2018/1/19,39,P002C-065
1189,C036,台州市,C-036,孙台州,P002,2018/1/19,22,P002C-036
1191,C037,泰州市,C-037,李泰州,P002,2018/1/19,51,P002C-037
1193,C018,常州市,C-018,张常州,P002,2018/1/19,4,P002C-018
1198,C064,许昌市,C-064,王许昌,P002,2018/1/19,66,P002C-064
1200,C013,临汾市,C-013,王临汾,P002,2018/1/19,82,P002C-013
1205,C032,厦门市,C-032,吴厦门,P002,2018/1/19,93,P002C-032
1206,C058,漯河市,C-058,张漯河,P002,2018/1/19,44,P002C-058
1207,C020,杭州市,C-020,张杭州,P002,2018/1/19,97,P002C-020
1209,C070,西安市,C-072,王西安,P002,2018/1/19,71,P002C-072
1215,C038,温州市,C-038,周温州,P002,2018/1/19,79,P002C-038
1217,C071,成都市,C-073,陈成都,P002,2018/1/20,10,P002C-073
1219,C010,晋城市,C-010,王晋城,P002,2018/1/20,21,P002C-010
1221,C027,南京市,C-027,李南京,P002,2018/1/20,39,P002C-027
1222,C041,徐州市,C-041,孙徐州,P002,2018/1/20,23,P002C-041
1224,C039,无锡市,C-039,吴无锡,P002,2018/1/20,28,P002C-039
1228,C067,郑州市,C-067,王郑州,P002,2018/1/21,74,P002C-067
1231,C028,南通市,C-028,王南通,P002,2018/1/22,61,P002C-028
1234,C063,信阳市,C-063,陈信阳,P002,2018/1/22,73,P002C-063
1238,C072,贵阳市,C-074,赵贵阳,P002,2018/1/22,34,P002C-074
1240,C057,洛阳市,C-057,郑洛阳,P002,2018/1/22,15,P002C-057
1242,C071,成都市,C-073,陈成都,P002,2018/1/22,29,P002C-073
1244,C046,广州市,C-046,李广州,P002,2018/1/22,59,P002C-046
1249,C031,三明市,C-031,周三明,P002,2018/1/22,36,P002C-031
1251,C050,南宁市,C-050,王南宁,P002,2018/1/22,88,P002C-050
1254,C025,六安市,C-025,王六安,P002,2018/1/22,21,P002C-025
1257,C049,梅州市,C-049,吴梅州,P002,2018/1/22,22,P002C-049
1258,C019,福州市,C-019,王福州,P002,2018/1/22,50,P002C-019
1261,C028,南通市,C-028,王南通,P002,2018/1/22,0,P002C-028
1263,C061,武汉市,C-061,叶武汉,P002,2018/1/22,96,P002C-061
1264,C070,西安市,C-072,王西安,P002,2018/1/22,38,P002C-072
1266,C042,盐城市,C-042,张盐城,P002,2018/1/22,95,P002C-042
1270,C040,宿迁市,C-040,李宿迁,P002,2018/1/22,25,P002C-040
1273,C017,安庆市,C-017,郑安庆,P002,2018/1/23,88,P002C-017
1275,C048,惠州市,C-048,孙惠州,P002,2018/1/23,86,P002C-048
1280,C010,晋城市,C-010,王晋城,P002,2018/1/23,43,P002C-010
1282,C027,南京市,C-027,李南京,P002,2018/1/23,24,P002C-027
1284,C037,泰州市,C-037,李泰州,P002,2018/1/23,53,P002C-037
1287,C016,运城市,C-016,刘运城,P002,2018/1/23,48,P002C-016
1290,C067,郑州市,C-067,王郑州,P002,2018/1/23,49,P002C-067
1293,C045,镇江市,C-045,王镇江,P002,2018/1/23,47,P002C-045
1294,C073,昆明市,C-075,李昆明,P002,2018/1/23,74,P002C-075
1295,C005,沧州市,C-005,周沧州,P002,2018/1/23,57,P002C-005
1298,C043,扬州市,C-043,刘扬州,P002,2018/1/23,45,P002C-043
1299,C020,杭州市,C-020,张杭州,P002,2018/1/23,0,P002C-020
1303,C072,贵阳市,C-074,赵贵阳,P002,2018/1/23,27,P002C-074
1305,C002,长春市,C-002,赵长春,P002,2018/1/23,62,P002C-002
1306,C011,晋中市,C-011,赵晋中,P002,2018/1/23,54,P002C-011
1308,C039,无锡市,C-039,吴无锡,P002,2018/1/23,48,P002C-039
1310,C051,中山市,C-051,张中山,P002,2018/1/24,79,P002C-051
1311,C035,苏州市,C-035,陈苏州,P002,2018/1/24,44,P002C-035
1316,C056,开封市,C-056,王开封,P002,2018/1/24,8,P002C-056
1323,C046,广州市,C-046,李广州,P002,2018/1/24,21,P002C-046
1324,C015,邢台市,C-015,李邢台,P002,2018/1/24,25,P002C-015
1326,C014,天津市,C-014,张天津,P002,2018/1/24,8,P002C-014
1330,C064,许昌市,C-064,王许昌,P002,2018/1/24,39,P002C-064
1332,C013,临汾市,C-013,王临汾,P002,2018/1/24,53,P002C-013
1334,C025,六安市,C-025,王六安,P002,2018/1/24,10,P002C-025
1337,C049,梅州市,C-049,吴梅州,P002,2018/1/24,46,P002C-049
1339,C009,邯郸市,C-009,周邯郸,P002,2018/1/24,42,P002C-009
1341,C019,福州市,C-019,王福州,P002,2018/1/24,37,P002C-019
1344,C061,武汉市,C-061,叶武汉,P002,2018/1/24,20,P002C-061
1345,C070,西安市,C-072,王西安,P002,2018/1/24,62,P002C-072
1346,C042,盐城市,C-042,张盐城,P002,2018/1/24,98,P002C-042
1348,C008,大同市,C-008,吴大同,P002,2018/1/25,52,P002C-008
1350,C017,安庆市,C-017,郑安庆,P002,2018/1/25,22,P002C-017
1352,C007,赤峰市,C-007,孙赤峰,P002,2018/1/25,0,P002C-007
1354,C072,贵阳市,C-074,赵贵阳,P002,2018/1/25,6,P002C-074
1355,C071,成都市,C-073,陈成都,P002,2018/1/25,9,P002C-073
1357,C057,洛阳市,C-057,郑洛阳,P002,2018/1/25,85,P002C-057
1358,C065,宜昌市,C-065,吴宜昌,P002,2018/1/25,46,P002C-065
1359,C071,成都市,C-073,陈成都,P002,2018/1/25,25,P002C-073
1361,C027,南京市,C-027,李南京,P002,2018/1/25,35,P002C-027
1363,C037,泰州市,C-037,李泰州,P002,2018/1/25,46,P002C-037
1364,C069,兰州市,C-069,李兰州,P002,2018/1/25,25,P002C-069
1367,C067,郑州市,C-067,王郑州,P002,2018/1/25,37,P002C-067
1369,C033,上海市,C-033,王上海,P002,2018/1/25,82,P002C-033
1370,C050,南宁市,C-050,王南宁,P002,2018/1/25,76,P002C-050
1371,C032,厦门市,C-032,吴厦门,P002,2018/1/25,44,P002C-032
1372,C020,杭州市,C-020,张杭州,P002,2018/1/25,93,P002C-020
1373,C034,绍兴市,C-034,李绍兴,P002,2018/1/25,13,P002C-034
1374,C028,南通市,C-028,王南通,P002,2018/1/25,38,P002C-028
1379,C040,宿迁市,C-040,李宿迁,P002,2018/1/25,72,P002C-040
1382,C035,苏州市,C-035,陈苏州,P002,2018/1/26,52,P002C-035
1384,C048,惠州市,C-048,孙惠州,P002,2018/1/26,19,P002C-048
1385,C043,扬州市,C-043,刘扬州,P002,2018/1/26,37,P002C-043
1389,C073,昆明市,C-075,李昆明,P002,2018/1/26,4,P002C-075
1392,C046,广州市,C-046,李广州,P002,2018/1/26,24,P002C-046
1393,C018,常州市,C-018,张常州,P002,2018/1/26,21,P002C-018
1396,C014,天津市,C-014,张天津,P002,2018/1/26,33,P002C-014
1398,C021,湖州市,C-021,钱湖州,P002,2018/1/26,86,P002C-021
1399,C041,徐州市,C-041,孙徐州,P002,2018/1/26,41,P002C-041
1401,C012,廊坊市,C-012,王廊坊,P002,2018/1/26,50,P002C-012
1404,C073,昆明市,C-075,李昆明,P002,2018/1/26,42,P002C-075
1406,C005,沧州市,C-005,周沧州,P002,2018/1/26,90,P002C-005
1407,C049,梅州市,C-049,吴梅州,P002,2018/1/26,28,P002C-049
1409,C019,福州市,C-019,王福州,P002,2018/1/26,2,P002C-019
1414,C061,武汉市,C-061,叶武汉,P002,2018/1/26,2,P002C-061
1415,C070,西安市,C-072,王西安,P002,2018/1/26,27,P002C-072
1417,C042,盐城市,C-042,张盐城,P002,2018/1/26,26,P002C-042
1419,C022,淮安市,C-022,赵淮安,P002,2018/1/26,22,P002C-022
1420,C011,晋中市,C-011,赵晋中,P002,2018/1/26,40,P002C-011
1423,C039,无锡市,C-039,吴无锡,P002,2018/1/26,37,P002C-039
1424,C028,南通市,C-028,王南通,P002,2018/1/27,48,P002C-028
1426,C071,成都市,C-073,陈成都,P002,2018/1/27,96,P002C-073
1428,C010,晋城市,C-010,王晋城,P002,2018/1/27,33,P002C-010
1430,C027,南京市,C-027,李南京,P002,2018/1/27,13,P002C-027
1432,C037,泰州市,C-037,李泰州,P002,2018/1/27,75,P002C-037
1434,C067,郑州市,C-067,王郑州,P002,2018/1/27,92,P002C-067
1436,C043,扬州市,C-043,刘扬州,P002,2018/1/27,90,P002C-043
1437,C020,杭州市,C-020,张杭州,P002,2018/1/27,80,P002C-020
1439,C023,嘉兴市,C-023,郑嘉兴,P002,2018/1/27,14,P002C-023
1440,C057,洛阳市,C-057,郑洛阳,P002,2018/1/28,62,P002C-057
1443,C035,苏州市,C-035,陈苏州,P002,2018/1/29,56,P002C-035
1444,C017,安庆市,C-017,郑安庆,P002,2018/1/29,81,P002C-017
1446,C043,扬州市,C-043,刘扬州,P002,2018/1/29,5,P002C-043
1448,C056,开封市,C-056,王开封,P002,2018/1/29,76,P002C-056
1453,C018,常州市,C-018,张常州,P002,2018/1/29,40,P002C-018
1455,C067,郑州市,C-067,王郑州,P002,2018/1/29,7,P002C-067
1459,C058,漯河市,C-058,张漯河,P002,2018/1/29,36,P002C-058
1460,C070,西安市,C-072,王西安,P002,2018/1/29,47,P002C-072
1463,C028,南通市,C-028,王南通,P002,2018/1/30,70,P002C-028
1465,C063,信阳市,C-063,陈信阳,P002,2018/1/30,17,P002C-063
1470,C057,洛阳市,C-057,郑洛阳,P002,2018/1/30,83,P002C-057
1472,C033,上海市,C-033,王上海,P002,2018/1/30,63,P002C-033
1475,C037,泰州市,C-037,李泰州,P002,2018/1/30,32,P002C-037
1477,C046,广州市,C-046,李广州,P002,2018/1/30,61,P002C-046
1483,C064,许昌市,C-064,王许昌,P002,2018/1/30,10,P002C-064
1487,C019,福州市,C-019,王福州,P002,2018/1/30,9,P002C-019
1489,C043,扬州市,C-043,刘扬州,P002,2018/1/30,18,P002C-043
1490,C028,南通市,C-028,王南通,P002,2018/1/30,7,P002C-028
1492,C061,武汉市,C-061,叶武汉,P002,2018/1/30,94,P002C-061
1494,C042,盐城市,C-042,张盐城,P002,2018/1/30,91,P002C-042
1496,C039,无锡市,C-039,吴无锡,P002,2018/1/30,33,P002C-039
1501,C043,扬州市,C-043,刘扬州,P002,2018/1/31,2,P002C-043
1503,C071,成都市,C-073,陈成都,P002,2018/1/31,44,P002C-073
1506,C069,兰州市,C-069,李兰州,P002,2018/1/31,51,P002C-069
1508,C018,常州市,C-018,张常州,P002,2018/1/31,29,P002C-018
1510,C067,郑州市,C-067,王郑州,P002,2018/1/31,68,P002C-067
1511,C050,南宁市,C-050,王南宁,P002,2018/1/31,21,P002C-050
1513,C025,六安市,C-025,王六安,P002,2018/1/31,22,P002C-025
1514,C073,昆明市,C-075,李昆明,P002,2018/1/31,13,P002C-075
1518,C070,西安市,C-072,王西安,P002,2018/1/31,28,P002C-072
1520,C069,兰州市,C-069,李兰州,P002,2018/1/31,11,P002C-069
1527,C057,洛阳市,C-057,郑洛阳,P002,2018/2/1,77,P002C-057
1529,C027,南京市,C-027,李南京,P002,2018/2/1,9,P002C-027
1531,C037,泰州市,C-037,李泰州,P002,2018/2/1,23,P002C-037
1532,C046,广州市,C-046,李广州,P002,2018/2/1,81,P002C-046
1533,C041,徐州市,C-041,孙徐州,P002,2018/2/1,31,P002C-041
1542,C043,扬州市,C-043,刘扬州,P002,2018/2/1,49,P002C-043
1545,C061,武汉市,C-061,叶武汉,P002,2018/2/1,40,P002C-061
1550,C043,扬州市,C-043,刘扬州,P002,2018/2/1,67,P002C-043
1552,C057,洛阳市,C-057,郑洛阳,P002,2018/2/1,61,P002C-057
1553,C027,南京市,C-027,李南京,P002,2018/2/1,86,P002C-027
1554,C037,泰州市,C-037,李泰州,P002,2018/2/1,8,P002C-037
1555,C018,常州市,C-018,张常州,P002,2018/2/1,17,P002C-018
1556,C067,郑州市,C-067,王郑州,P002,2018/2/1,39,P002C-067
1557,C067,郑州市,C-067,王郑州,P002,2018/2/1,59,P002C-067
